agent_profile,alpha,avg_budget_topk_hp1,bridge_block_recall_hp1,budget_std_hp1,early_evidence_recall_hp1,event_count,hp1_multihop_score,method,output_dir,rare_client_budget_hp1,run_dir,run_name,seed,selection_diversity_hp1,suite,target_block_recall_hp1,task_name,strict_suite
v7pm_fixed_slot_3,0.3,3.0,0.1999999999999998,0.0,0.6000000000000006,55,0.4840000000000001,agent_fixed_slot_3,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_dynamic_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-fixed-slot-3_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn0_ecw000_slot3_pmf1r1i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_dynamic_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-fixed-slot-3_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn0_ecw000_slot3_pmf1r1i1bg1dh0,agent-fixed-slot-3_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn0_ecw000_slot3_pmf1r1i1bg1dh0,1,0.6,v7pm_dynamic_ablation,0.3999999999999997,num5_dir_a03_imb00_ts0_v7hp1,v7pm_dynamic_ablation
v7pm_fixed_slot_3,0.3,3.0,0.1999999999999998,0.0,0.6000000000000006,55,0.4640000000000001,agent_fixed_slot_3,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_dynamic_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-fixed-slot-3_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn0_ecw000_slot3_pmf1r1i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_dynamic_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-fixed-slot-3_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn0_ecw000_slot3_pmf1r1i1bg1dh0,agent-fixed-slot-3_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn0_ecw000_slot3_pmf1r1i1bg1dh0,2,0.5,v7pm_dynamic_ablation,0.3999999999999997,num5_dir_a03_imb00_ts0_v7hp1,v7pm_dynamic_ablation
v7pm_fixed_slot_3,0.3,3.0,0.1999999999999998,0.0,0.6000000000000006,55,0.4640000000000001,agent_fixed_slot_3,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_dynamic_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-fixed-slot-3_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn0_ecw000_slot3_pmf1r1i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_dynamic_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-fixed-slot-3_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn0_ecw000_slot3_pmf1r1i1bg1dh0,agent-fixed-slot-3_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn0_ecw000_slot3_pmf1r1i1bg1dh0,3,0.5,v7pm_dynamic_ablation,0.3999999999999997,num5_dir_a03_imb00_ts0_v7hp1,v7pm_dynamic_ablation
v7pm_fixed_slot_3,0.3,3.0,0.1999999999999998,0.0,0.6000000000000006,55,0.4840000000000001,agent_fixed_slot_3,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_dynamic_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-fixed-slot-3_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn0_ecw000_slot3_pmf1r1i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_dynamic_ablation/num5_dir_a03_imb00_ts0_v7hp1/agent-fixed-slot-3_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn0_ecw000_slot3_pmf1r1i1bg1dh0,agent-fixed-slot-3_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn0_ecw000_slot3_pmf1r1i1bg1dh0,4,0.6,v7pm_dynamic_ablation,0.3999999999999997,num5_dir_a03_imb00_ts0_v7hp1,v7pm_dynamic_ablation
v7pm_bandit_slot_ucb_proxy,0.3,3.0,0.425454545454545,0.0,0.3636363636363635,55,0.5386545454545453,agent_pm_bandit_slot,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-bandit-slot_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-bandit-slot_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,agent-pm-bandit-slot_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,0,0.8,v7pm_bandit_slot,0.3945454545454543,num5_dir_a03_imb00_ts0_v7hp1,v7pm_bandit_slot
v7pm_bandit_slot_ucb_proxy,0.3,3.0,0.4218181818181815,0.0,0.3636363636363635,55,0.5572363636363634,agent_pm_bandit_slot,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-bandit-slot_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-bandit-slot_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,agent-pm-bandit-slot_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,1,0.9,v7pm_bandit_slot,0.3927272727272725,num5_dir_a03_imb00_ts0_v7hp1,v7pm_bandit_slot
v7pm_bandit_slot_ucb_proxy,0.3,3.0,0.4327272727272723,0.0,0.3636363636363635,55,0.5414909090909089,agent_pm_bandit_slot,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-bandit-slot_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-bandit-slot_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,agent-pm-bandit-slot_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,2,0.8,v7pm_bandit_slot,0.3981818181818179,num5_dir_a03_imb00_ts0_v7hp1,v7pm_bandit_slot
v7pm_bandit_slot_ucb_proxy,0.3,3.0,0.4363636363636359,0.0,0.3636363636363635,55,0.5429090909090908,agent_pm_bandit_slot,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-bandit-slot_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-bandit-slot_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,agent-pm-bandit-slot_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3,0.8,v7pm_bandit_slot,0.3999999999999997,num5_dir_a03_imb00_ts0_v7hp1,v7pm_bandit_slot
v7pm_bandit_slot_ucb_proxy,0.3,3.0,0.4290909090909087,0.0,0.3636363636363635,55,0.5600727272727271,agent_pm_bandit_slot,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-bandit-slot_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-bandit-slot_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,agent-pm-bandit-slot_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,4,0.9,v7pm_bandit_slot,0.3963636363636362,num5_dir_a03_imb00_ts0_v7hp1,v7pm_bandit_slot
v7pm_planning_memory_full,0.3,3.0,0.4363636363636359,0.0,0.3636363636363635,55,0.5229090909090908,agent_pm_dynamic_full,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-full_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-full_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,agent-pm-dynamic-full_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,0,0.7,v7pm_bandit_slot,0.3999999999999997,num5_dir_a03_imb00_ts0_v7hp1,v7pm_bandit_slot
v7pm_planning_memory_full,0.3,3.0,0.4290909090909087,0.0,0.3636363636363635,55,0.520072727272727,agent_pm_dynamic_full,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-full_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-full_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,agent-pm-dynamic-full_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,1,0.7,v7pm_bandit_slot,0.3963636363636362,num5_dir_a03_imb00_ts0_v7hp1,v7pm_bandit_slot
v7pm_planning_memory_full,0.3,3.0,0.4327272727272723,0.0,0.3636363636363635,55,0.5014909090909089,agent_pm_dynamic_full,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-full_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-full_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,agent-pm-dynamic-full_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,2,0.6,v7pm_bandit_slot,0.3981818181818179,num5_dir_a03_imb00_ts0_v7hp1,v7pm_bandit_slot
v7pm_planning_memory_full,0.3,3.0,0.4363636363636359,0.0,0.3636363636363635,55,0.5029090909090908,agent_pm_dynamic_full,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-full_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-full_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,agent-pm-dynamic-full_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3,0.6,v7pm_bandit_slot,0.3999999999999997,num5_dir_a03_imb00_ts0_v7hp1,v7pm_bandit_slot
v7pm_planning_memory_full,0.3,3.0,0.4290909090909087,0.0,0.3636363636363635,55,0.500072727272727,agent_pm_dynamic_full,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-full_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-pm-dynamic-full_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,agent-pm-dynamic-full_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist9_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,4,0.6,v7pm_bandit_slot,0.3963636363636362,num5_dir_a03_imb00_ts0_v7hp1,v7pm_bandit_slot
v7agentpm_rule_dynamic,0.3,3.0,0.4363636363636359,0.0,0.3636363636363635,55,0.5229090909090908,agent_rule_v7_dynamic,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-rule-v7-dynamic_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-rule-v7-dynamic_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,agent-rule-v7-dynamic_k3_w1_s0_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,0,0.7,v7pm_bandit_slot,0.3999999999999997,num5_dir_a03_imb00_ts0_v7hp1,v7pm_bandit_slot
v7agentpm_rule_dynamic,0.3,3.0,0.4363636363636359,0.0,0.3636363636363635,55,0.5229090909090908,agent_rule_v7_dynamic,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-rule-v7-dynamic_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-rule-v7-dynamic_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,agent-rule-v7-dynamic_k3_w1_s1_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,1,0.7,v7pm_bandit_slot,0.3999999999999997,num5_dir_a03_imb00_ts0_v7hp1,v7pm_bandit_slot
v7agentpm_rule_dynamic,0.3,3.0,0.4363636363636359,0.0,0.3636363636363635,55,0.5229090909090908,agent_rule_v7_dynamic,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-rule-v7-dynamic_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-rule-v7-dynamic_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,agent-rule-v7-dynamic_k3_w1_s2_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,2,0.7,v7pm_bandit_slot,0.3999999999999997,num5_dir_a03_imb00_ts0_v7hp1,v7pm_bandit_slot
v7agentpm_rule_dynamic,0.3,3.0,0.4363636363636359,0.0,0.3636363636363635,55,0.5229090909090908,agent_rule_v7_dynamic,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-rule-v7-dynamic_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-rule-v7-dynamic_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,agent-rule-v7-dynamic_k3_w1_s3_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3,0.7,v7pm_bandit_slot,0.3999999999999997,num5_dir_a03_imb00_ts0_v7hp1,v7pm_bandit_slot
v7agentpm_rule_dynamic,0.3,3.0,0.4363636363636359,0.0,0.3636363636363635,55,0.5229090909090908,agent_rule_v7_dynamic,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/analysis/strict_runs/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-rule-v7-dynamic_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,3.0,/home/iiserver31/projects/FedE4RAG-main/V7-agent-PM/outputs/pprag_fl_v7agentpm/v7pm_bandit_slot/num5_dir_a03_imb00_ts0_v7hp1/agent-rule-v7-dynamic_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,agent-rule-v7-dynamic_k3_w1_s4_enc0_score-downstream_value_budget-fixed_hist7_client1_block1_hard1_util1_ep1_cov1_mem1_dyn1_ecw000_slotdyn_pmf1r1i1bg1dh0,4,0.7,v7pm_bandit_slot,0.3999999999999997,num5_dir_a03_imb00_ts0_v7hp1,v7pm_bandit_slot
