dataset,partition,query_id,gold_support_documents,support_documents,indexed_support_fraction,support_client_count,all_evidence_one_client,evidence_two_clients,evidence_three_plus_clients,cross_client_evidence,evidence_dispersion_entropy,answer_client_count,closest_distractor_client,support_clients,support_doc_ids,support_doc_client_map
musique,topic_silo,2hop__129687_200897,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,9,9|19,musique:17065d99f38f88c17db7|musique:9fd5fb88a2f289384d63,"{""musique:17065d99f38f88c17db7"": 9, ""musique:9fd5fb88a2f289384d63"": 19}"
musique,topic_silo,3hop1__764304_770122_611260,3,3,1.0,2,0,1,0,1,0.6365141682928128,1,8,9|10,musique:43d3ee2955fff8a685e3|musique:51dab9fd32a99f4248fe|musique:63d7830f1b2dc7c2fd90,"{""musique:43d3ee2955fff8a685e3"": 10, ""musique:51dab9fd32a99f4248fe"": 9, ""musique:63d7830f1b2dc7c2fd90"": 9}"
musique,topic_silo,2hop__276051_159417,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,10,0|17,musique:a855ff672e0450bf6e9e|musique:d35e7e174ee43bfb40d0,"{""musique:a855ff672e0450bf6e9e"": 17, ""musique:d35e7e174ee43bfb40d0"": 0}"
musique,topic_silo,2hop__23133_23198,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,4,4|13,musique:3229464a67848e4a8379|musique:6dfa2e59d85e5ebfc6eb,"{""musique:3229464a67848e4a8379"": 4, ""musique:6dfa2e59d85e5ebfc6eb"": 13}"
musique,topic_silo,2hop__374456_162253,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,17,12|16,musique:0215d147f0bf5af3da8b|musique:34c2513bdf358d230918,"{""musique:0215d147f0bf5af3da8b"": 16, ""musique:34c2513bdf358d230918"": 12}"
musique,topic_silo,4hop1__133590_631695_74047_576905,4,4,1.0,3,0,0,1,1,1.039720770836918,1,4,7|12|17,musique:47b77928cbc08247dfbe|musique:6cf91abbdd8caaffa8c8|musique:d42b8b38c10ba3246dff|musique:de003e0eeafbf804a129,"{""musique:47b77928cbc08247dfbe"": 7, ""musique:6cf91abbdd8caaffa8c8"": 17, ""musique:d42b8b38c10ba3246dff"": 12, ""musique:de003e0eeafbf804a129"": 17}"
musique,topic_silo,3hop2__357045_69760_609883,3,3,1.0,3,0,0,1,1,1.0986122886651097,1,19,1|6|13,musique:0292ce5c7ac23e8bb2c8|musique:353621feb26d0d9248ef|musique:7440cf2db027787eef81,"{""musique:0292ce5c7ac23e8bb2c8"": 1, ""musique:353621feb26d0d9248ef"": 13, ""musique:7440cf2db027787eef81"": 6}"
musique,topic_silo,2hop__44781_86706,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,17,17,musique:8ada51811fc5ba5eb8d8|musique:c953c181e1de9f511134,"{""musique:8ada51811fc5ba5eb8d8"": 17, ""musique:c953c181e1de9f511134"": 17}"
musique,topic_silo,3hop1__103167_35178_686699,3,3,1.0,3,0,0,1,1,1.0986122886651097,1,7,1|4|7,musique:4e1217472f4bc53e7f06|musique:a08e9e335c5de6a8badd|musique:f4541fc5bc2c1c53957a,"{""musique:4e1217472f4bc53e7f06"": 1, ""musique:a08e9e335c5de6a8badd"": 7, ""musique:f4541fc5bc2c1c53957a"": 4}"
musique,topic_silo,2hop__819661_161698,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,2,1|12,musique:7b423ca0a3c1814d712d|musique:aa7d5bea8d91bb4ad3e3,"{""musique:7b423ca0a3c1814d712d"": 12, ""musique:aa7d5bea8d91bb4ad3e3"": 1}"
musique,topic_silo,2hop__615262_131886,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,17,4|10,musique:311ee0fb490033fc6451|musique:91e7a1bf03b5984a24a6,"{""musique:311ee0fb490033fc6451"": 4, ""musique:91e7a1bf03b5984a24a6"": 10}"
musique,topic_silo,2hop__101190_14960,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,6,6,musique:b675dbf374dcf3de993a|musique:ff3b01b5796fe1496f08,"{""musique:b675dbf374dcf3de993a"": 6, ""musique:ff3b01b5796fe1496f08"": 6}"
musique,topic_silo,2hop__333835_370960,2,2,1.0,2,0,1,0,1,0.6931471805579453,2,3,0|2,musique:9944eb30548a2e97fca3|musique:fac729804dd62765f113,"{""musique:9944eb30548a2e97fca3"": 2, ""musique:fac729804dd62765f113"": 0}"
musique,topic_silo,2hop__133170_47348,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,5,14|16,musique:6d6e2efe520ed6f9c5d7|musique:a660f2233174a7930f16,"{""musique:6d6e2efe520ed6f9c5d7"": 16, ""musique:a660f2233174a7930f16"": 14}"
musique,topic_silo,2hop__241849_126045,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,5,13|17,musique:2091aec2768cdc28cb81|musique:ef80e531f1f4544da9a7,"{""musique:2091aec2768cdc28cb81"": 17, ""musique:ef80e531f1f4544da9a7"": 13}"
musique,topic_silo,2hop__639232_14183,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,13,14,musique:5c5c61220c59af63f0c2|musique:a5d41fd77be3a2c0772e,"{""musique:5c5c61220c59af63f0c2"": 14, ""musique:a5d41fd77be3a2c0772e"": 14}"
musique,topic_silo,2hop__104627_74309,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,10,11|13,musique:5581315f6c7349495fc7|musique:cac81f3e24206f1c93f8,"{""musique:5581315f6c7349495fc7"": 13, ""musique:cac81f3e24206f1c93f8"": 11}"
musique,topic_silo,2hop__150026_533616,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,15,2|15,musique:b7db077b146c0092744a|musique:f2359cf334495cabdd52,"{""musique:b7db077b146c0092744a"": 2, ""musique:f2359cf334495cabdd52"": 15}"
musique,topic_silo,3hop1__105813_62641_51880,3,3,1.0,3,0,0,1,1,1.0986122886651097,1,13,0|6|7,musique:0712992c8170aa45ccf6|musique:0f6b63bf6c9dc4a3e844|musique:bf60e4d5d8e1f916d07e,"{""musique:0712992c8170aa45ccf6"": 0, ""musique:0f6b63bf6c9dc4a3e844"": 6, ""musique:bf60e4d5d8e1f916d07e"": 7}"
musique,topic_silo,4hop1__32903_103178_799_909,4,4,1.0,3,0,0,1,1,1.039720770836918,1,1,1|4|5,musique:3af4ea92156dd1b0d1ec|musique:77fcb0498f552bda19a3|musique:9226c31626e10b26b925|musique:ba7618e4e0e18de2b2f1,"{""musique:3af4ea92156dd1b0d1ec"": 1, ""musique:77fcb0498f552bda19a3"": 4, ""musique:9226c31626e10b26b925"": 5, ""musique:ba7618e4e0e18de2b2f1"": 5}"
musique,topic_silo,2hop__827128_70585,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,10,2|13,musique:1ea89092d7c26356aaf2|musique:9944eb30548a2e97fca3,"{""musique:1ea89092d7c26356aaf2"": 13, ""musique:9944eb30548a2e97fca3"": 2}"
musique,topic_silo,4hop3__145289_362455_28338_160498,4,4,1.0,4,0,0,1,1,1.3862943611158907,1,0,0|10|12|19,musique:07bf336632e28f64073e|musique:2cf7f3e9a07d2f3324c9|musique:30731e4687ca184171da|musique:85f940d6609c71e8a963,"{""musique:07bf336632e28f64073e"": 12, ""musique:2cf7f3e9a07d2f3324c9"": 19, ""musique:30731e4687ca184171da"": 0, ""musique:85f940d6609c71e8a963"": 10}"
musique,topic_silo,3hop1__709382_146811_64190,3,3,1.0,2,0,1,0,1,0.6365141682928128,1,10,3|13,musique:65d7f1d60b2a6b19cead|musique:76f66b474080cb1dc971|musique:925ca7c24265fce93a47,"{""musique:65d7f1d60b2a6b19cead"": 3, ""musique:76f66b474080cb1dc971"": 3, ""musique:925ca7c24265fce93a47"": 13}"
musique,topic_silo,2hop__291847_83687,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,16,9|19,musique:2727d57b2e0f40e14044|musique:89e49946f8ba4b17c920,"{""musique:2727d57b2e0f40e14044"": 19, ""musique:89e49946f8ba4b17c920"": 9}"
musique,topic_silo,2hop__101862_23234,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,4,1|4,musique:8c5f46ba963208791e79|musique:a576d08fbbb0d33357b9,"{""musique:8c5f46ba963208791e79"": 4, ""musique:a576d08fbbb0d33357b9"": 1}"
musique,topic_silo,3hop2__8509_159915_19700,3,3,1.0,2,0,1,0,1,0.6365141682928128,1,17,4|17,musique:0c9c31a5bf688cb4ff2e|musique:c8e4161564edb41c08de|musique:ff254221b6396f57226d,"{""musique:0c9c31a5bf688cb4ff2e"": 4, ""musique:c8e4161564edb41c08de"": 17, ""musique:ff254221b6396f57226d"": 4}"
musique,topic_silo,2hop__37046_34205,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,4,4,musique:23cd8f4ffe326340f588|musique:3b3ecd3df17098b3d15b,"{""musique:23cd8f4ffe326340f588"": 4, ""musique:3b3ecd3df17098b3d15b"": 4}"
musique,topic_silo,2hop__813452_42548,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,17,17,musique:55b97f317ae367607295|musique:a4b2c7079c5418da8680,"{""musique:55b97f317ae367607295"": 17, ""musique:a4b2c7079c5418da8680"": 17}"
musique,topic_silo,2hop__104387_58554,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,3,1|12,musique:1358bd707fd0c5b423f6|musique:bf90d672ca1c66ff861d,"{""musique:1358bd707fd0c5b423f6"": 12, ""musique:bf90d672ca1c66ff861d"": 1}"
musique,topic_silo,3hop1__159600_48408_37793,3,3,1.0,2,0,1,0,1,0.6365141682928128,1,4,2|4,musique:ab44b0031e58f87e9b9f|musique:d12c6ef2e4d7c3dea467|musique:d93e5534d046d3723631,"{""musique:ab44b0031e58f87e9b9f"": 2, ""musique:d12c6ef2e4d7c3dea467"": 4, ""musique:d93e5534d046d3723631"": 4}"
musique,topic_silo,2hop__60372_34638,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,5,1|4,musique:1855192bcf463eb6133b|musique:b499f5a37d1a53237bcf,"{""musique:1855192bcf463eb6133b"": 1, ""musique:b499f5a37d1a53237bcf"": 4}"
musique,topic_silo,2hop__190941_774871,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,2,3|11,musique:042b45e2cb97324c7766|musique:08d35e92890727126489,"{""musique:042b45e2cb97324c7766"": 3, ""musique:08d35e92890727126489"": 11}"
musique,topic_silo,2hop__537874_501351,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,16,10|15,musique:231f587c808902850c16|musique:aa8f1806c42dae13799d,"{""musique:231f587c808902850c16"": 10, ""musique:aa8f1806c42dae13799d"": 15}"
musique,topic_silo,2hop__328840_159000,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,17,3|17,musique:18f1555c4483b6b1d7aa|musique:5da8bfa46720ba8f45b7,"{""musique:18f1555c4483b6b1d7aa"": 3, ""musique:5da8bfa46720ba8f45b7"": 17}"
musique,topic_silo,2hop__835004_62031,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,7,7,musique:0defae51b2395825c2ed|musique:15aad08eeb564d3cae3a,"{""musique:0defae51b2395825c2ed"": 7, ""musique:15aad08eeb564d3cae3a"": 7}"
musique,topic_silo,2hop__144935_49870,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,1,9|12,musique:4c467f9da9c5c848ad51|musique:ba60376b44c039396628,"{""musique:4c467f9da9c5c848ad51"": 12, ""musique:ba60376b44c039396628"": 9}"
musique,topic_silo,4hop3__659370_691163_388866_65370,4,4,1.0,3,0,0,1,1,1.039720770836918,1,9,9|10|19,musique:0e3f4014acb701e27235|musique:1fd7a5c062f9b76b459c|musique:7ae02ba482f4f8196aca|musique:915278d6bc170d1136fb,"{""musique:0e3f4014acb701e27235"": 19, ""musique:1fd7a5c062f9b76b459c"": 9, ""musique:7ae02ba482f4f8196aca"": 10, ""musique:915278d6bc170d1136fb"": 9}"
musique,topic_silo,2hop__772944_58115,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,3,3|18,musique:2c0a0763a3107a532d77|musique:55f00c1427039b490f5c,"{""musique:2c0a0763a3107a532d77"": 3, ""musique:55f00c1427039b490f5c"": 18}"
musique,topic_silo,3hop1__8962_27378_160063,3,3,1.0,2,0,1,0,1,0.6365141682928128,1,13,10|13,musique:4769c784bb100114555f|musique:b42b613ef7f6b4e0577b|musique:d30300d3d67d3d50477b,"{""musique:4769c784bb100114555f"": 10, ""musique:b42b613ef7f6b4e0577b"": 13, ""musique:d30300d3d67d3d50477b"": 13}"
musique,topic_silo,4hop3__493923_300471_162189_73761,4,4,1.0,2,0,1,0,1,0.5623351446168083,1,0,1|7,musique:48f92f86430cd1e5ddb9|musique:55761bcd4304fe4ab57d|musique:7cd18e056594ecb6d70e|musique:a9102aa4d22482a550c9,"{""musique:48f92f86430cd1e5ddb9"": 1, ""musique:55761bcd4304fe4ab57d"": 1, ""musique:7cd18e056594ecb6d70e"": 7, ""musique:a9102aa4d22482a550c9"": 1}"
musique,topic_silo,2hop__685087_159937,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,19,16|19,musique:4e6f91f98145579d6a69|musique:a4dce918f81ef0ed116c,"{""musique:4e6f91f98145579d6a69"": 16, ""musique:a4dce918f81ef0ed116c"": 19}"
musique,topic_silo,2hop__131821_51968,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,9,4|16,musique:963f1bf8d52d54e447b4|musique:c31fb5b96af20d5bdb31,"{""musique:963f1bf8d52d54e447b4"": 16, ""musique:c31fb5b96af20d5bdb31"": 4}"
musique,topic_silo,2hop__425992_64214,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,3,3,musique:254a2cfd3cfed349c9e8|musique:fc6a69b73b05b3b9914a,"{""musique:254a2cfd3cfed349c9e8"": 3, ""musique:fc6a69b73b05b3b9914a"": 3}"
musique,topic_silo,2hop__426842_4037,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,5,4|7,musique:65cd19cbf1f125ddaacf|musique:caf3dfd161e8a1481562,"{""musique:65cd19cbf1f125ddaacf"": 4, ""musique:caf3dfd161e8a1481562"": 7}"
musique,topic_silo,2hop__102838_23140,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,4,4|17,musique:1310b44310554a36cccf|musique:6746efb3ae4f7c01e915,"{""musique:1310b44310554a36cccf"": 17, ""musique:6746efb3ae4f7c01e915"": 4}"
musique,topic_silo,3hop1__103886_157955_87543,3,3,1.0,2,0,1,0,1,0.6365141682928128,1,0,13|17,musique:595f615b558baeb58ec5|musique:7ca6f961f4ad5fc53dd3|musique:e79228d787e82dd52b1a,"{""musique:595f615b558baeb58ec5"": 13, ""musique:7ca6f961f4ad5fc53dd3"": 13, ""musique:e79228d787e82dd52b1a"": 17}"
musique,topic_silo,2hop__632792_80728,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,9,7|17,musique:26be5b7ec53e90228bca|musique:ec78987d0773f45f7c91,"{""musique:26be5b7ec53e90228bca"": 7, ""musique:ec78987d0773f45f7c91"": 17}"
musique,topic_silo,4hop3__493923_300471_569086_62462,4,4,1.0,3,0,0,1,1,1.039720770836918,1,0,0|1|7,musique:55761bcd4304fe4ab57d|musique:6583b9ad58021f8662c2|musique:a9102aa4d22482a550c9|musique:e54b1c9d492ceb92a41b,"{""musique:55761bcd4304fe4ab57d"": 1, ""musique:6583b9ad58021f8662c2"": 7, ""musique:a9102aa4d22482a550c9"": 1, ""musique:e54b1c9d492ceb92a41b"": 0}"
musique,topic_silo,3hop1__11874_96305_25007,3,3,1.0,1,1,0,0,0,-1.000088900581841e-12,1,0,1,musique:4a1f9afe3125a7da2ac8|musique:59a5573301a4a6497579|musique:c65c6680cf780a26ff6c,"{""musique:4a1f9afe3125a7da2ac8"": 1, ""musique:59a5573301a4a6497579"": 1, ""musique:c65c6680cf780a26ff6c"": 1}"
musique,topic_silo,2hop__124881_710419,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,8,10,musique:eb4e7c3bba9726dc7610|musique:f6c97b85a7adb84aebc5,"{""musique:eb4e7c3bba9726dc7610"": 10, ""musique:f6c97b85a7adb84aebc5"": 10}"
musique,topic_silo,2hop__712784_127375,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,3,11,musique:2529c07ba16a33d9dcff|musique:c0f000bb8adc2dec5181,"{""musique:2529c07ba16a33d9dcff"": 11, ""musique:c0f000bb8adc2dec5181"": 11}"
musique,topic_silo,3hop2__11799_28338_160498,3,3,1.0,2,0,1,0,1,0.6365141682928128,1,0,0|10,musique:30731e4687ca184171da|musique:85f940d6609c71e8a963|musique:c62e8a687e58bba9fc1f,"{""musique:30731e4687ca184171da"": 0, ""musique:85f940d6609c71e8a963"": 10, ""musique:c62e8a687e58bba9fc1f"": 0}"
musique,topic_silo,2hop__2675_5365,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,8,9|11,musique:7feeda8c20144085a614|musique:fb854db50bdd22d164d2,"{""musique:7feeda8c20144085a614"": 11, ""musique:fb854db50bdd22d164d2"": 9}"
musique,topic_silo,2hop__122976_501351,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,12,10|12,musique:231f587c808902850c16|musique:4fcde4a62686c643d3ad,"{""musique:231f587c808902850c16"": 10, ""musique:4fcde4a62686c643d3ad"": 12}"
musique,topic_silo,2hop__23147_26501,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,4,4,musique:7c15511b51480d49c265|musique:8afa8918e7656953352a,"{""musique:7c15511b51480d49c265"": 4, ""musique:8afa8918e7656953352a"": 4}"
musique,topic_silo,2hop__159408_21249,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,12,4|10,musique:c303cdc51410c8a95eda|musique:fa3c7b15cfeb46244971,"{""musique:c303cdc51410c8a95eda"": 4, ""musique:fa3c7b15cfeb46244971"": 10}"
musique,topic_silo,2hop__532675_77860,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,6,4|19,musique:51b5ba8e02eb19632474|musique:e50a57f6490d7284558c,"{""musique:51b5ba8e02eb19632474"": 4, ""musique:e50a57f6490d7284558c"": 19}"
musique,topic_silo,2hop__204374_421645,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,3,2|18,musique:460e0f5c361f3c67506d|musique:81f7efed1b721ac67396,"{""musique:460e0f5c361f3c67506d"": 2, ""musique:81f7efed1b721ac67396"": 18}"
musique,topic_silo,2hop__125874_516176,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,2,2|12,musique:25a861552f2dae5b5e4f|musique:47f7f8d2eb067f858fd6,"{""musique:25a861552f2dae5b5e4f"": 12, ""musique:47f7f8d2eb067f858fd6"": 2}"
musique,topic_silo,2hop__161837_66157,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,4,0,musique:b37bd37000a13bba4fb6|musique:b747cc965dcd310d46b8,"{""musique:b37bd37000a13bba4fb6"": 0, ""musique:b747cc965dcd310d46b8"": 0}"
musique,topic_silo,3hop1__701129_146907_82685,3,3,1.0,3,0,0,1,1,1.0986122886651097,1,9,2|9|10,musique:9b09fad566181c457dc2|musique:b8362c002771e8756dac|musique:dbeb5ae1a439244f46ef,"{""musique:9b09fad566181c457dc2"": 10, ""musique:b8362c002771e8756dac"": 9, ""musique:dbeb5ae1a439244f46ef"": 2}"
musique,topic_silo,2hop__11781_68900,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,9,1|6,musique:2a3bd5f320903b74c2b2|musique:8136e262d50c6eeeb174,"{""musique:2a3bd5f320903b74c2b2"": 1, ""musique:8136e262d50c6eeeb174"": 6}"
musique,topic_silo,3hop1__14045_93667_52808,3,3,1.0,3,0,0,1,1,1.0986122886651097,1,9,4|8|19,musique:1095760cd9cfc494a6a2|musique:ae5ff4e1570f4da0e913|musique:b40e08b0370646dd5283,"{""musique:1095760cd9cfc494a6a2"": 4, ""musique:ae5ff4e1570f4da0e913"": 8, ""musique:b40e08b0370646dd5283"": 19}"
musique,topic_silo,2hop__642934_53116,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,12,3|15,musique:02e0591ee88544c5d78f|musique:4a78ed9fe5b3e1014b3a,"{""musique:02e0591ee88544c5d78f"": 15, ""musique:4a78ed9fe5b3e1014b3a"": 3}"
musique,topic_silo,3hop2__862023_38001_35312,3,3,1.0,2,0,1,0,1,0.6365141682928128,1,4,4|7,musique:30e3243c728711dee246|musique:afbc94c3c89822df35a1|musique:def78e7e09dbc8478a62,"{""musique:30e3243c728711dee246"": 4, ""musique:afbc94c3c89822df35a1"": 4, ""musique:def78e7e09dbc8478a62"": 7}"
musique,topic_silo,2hop__730762_119986,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,19,0|19,musique:26b1a2dc9d4b34dd2c90|musique:65caf5bbf2efe7ee3415,"{""musique:26b1a2dc9d4b34dd2c90"": 0, ""musique:65caf5bbf2efe7ee3415"": 19}"
musique,topic_silo,4hop1__319163_106790_158589_67700,4,4,1.0,4,0,0,1,1,1.3862943611158907,1,3,0|3|4|11,musique:21ebeabbbd36b5e8a869|musique:62a4d14268da043a214b|musique:d16c03097bde65630c79|musique:fe6668e67de3ad5a2ac9,"{""musique:21ebeabbbd36b5e8a869"": 3, ""musique:62a4d14268da043a214b"": 4, ""musique:d16c03097bde65630c79"": 0, ""musique:fe6668e67de3ad5a2ac9"": 11}"
musique,topic_silo,2hop__108758_80674,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,15,8|15,musique:c1666f6b40650088c27b|musique:f275ce8598ee92d03ee5,"{""musique:c1666f6b40650088c27b"": 8, ""musique:f275ce8598ee92d03ee5"": 15}"
musique,topic_silo,2hop__129178_412510,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,9,8|9,musique:2d9e1ffaeff49c59cdbe|musique:dc92c97c4fbb9e747341,"{""musique:2d9e1ffaeff49c59cdbe"": 9, ""musique:dc92c97c4fbb9e747341"": 8}"
musique,topic_silo,2hop__507991_25910,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,19,4|12,musique:2884d35ab024ef09c6f6|musique:89aa5659f451bbe3692d,"{""musique:2884d35ab024ef09c6f6"": 12, ""musique:89aa5659f451bbe3692d"": 4}"
musique,topic_silo,3hop1__706183_20196_80319,3,3,1.0,3,0,0,1,1,1.0986122886651097,1,6,4|11|18,musique:258b60865d82b0292a45|musique:92ba18848d44ed103975|musique:fcb105fcc278fbda4eb3,"{""musique:258b60865d82b0292a45"": 4, ""musique:92ba18848d44ed103975"": 11, ""musique:fcb105fcc278fbda4eb3"": 18}"
musique,topic_silo,2hop__465488_159937,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,19,7|19,musique:a4218473fc4e3eaf1b5f|musique:a4dce918f81ef0ed116c,"{""musique:a4218473fc4e3eaf1b5f"": 7, ""musique:a4dce918f81ef0ed116c"": 19}"
musique,topic_silo,2hop__746046_479069,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,16,7,musique:9b54e5018c051e5ca30c|musique:9e332323fb472f96da80,"{""musique:9b54e5018c051e5ca30c"": 7, ""musique:9e332323fb472f96da80"": 7}"
musique,topic_silo,2hop__281191_81633,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,11,3,musique:e8fb668fb1e0b387b013|musique:f994adf25e3e5253f29d,"{""musique:e8fb668fb1e0b387b013"": 3, ""musique:f994adf25e3e5253f29d"": 3}"
musique,topic_silo,2hop__660798_521995,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,2,12,13,musique:44793b23b4a94380416a|musique:914ea7fc933c586fc125,"{""musique:44793b23b4a94380416a"": 13, ""musique:914ea7fc933c586fc125"": 13}"
musique,topic_silo,3hop1__755915_859552_846191,3,3,1.0,1,1,0,0,0,-1.000088900581841e-12,4,13,2,musique:24062db69b4c7a5a36bf|musique:3279681296c114e84273|musique:38fcae8f039202f64ee7,"{""musique:24062db69b4c7a5a36bf"": 2, ""musique:3279681296c114e84273"": 2, ""musique:38fcae8f039202f64ee7"": 2}"
musique,topic_silo,2hop__463284_141689,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,18,7,musique:7f4112eb025f55431236|musique:8a5ed7ab5a656306a57d,"{""musique:7f4112eb025f55431236"": 7, ""musique:8a5ed7ab5a656306a57d"": 7}"
musique,topic_silo,3hop1__711513_50519_820681,3,3,1.0,2,0,1,0,1,0.6365141682928128,1,16,2|7,musique:0182ff48e9dbee56217a|musique:12ddfad8d1db6ae4fdc8|musique:dff497ef94f0eb74e3e7,"{""musique:0182ff48e9dbee56217a"": 7, ""musique:12ddfad8d1db6ae4fdc8"": 7, ""musique:dff497ef94f0eb74e3e7"": 2}"
musique,topic_silo,2hop__616916_55566,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,17,17,musique:bf9ffcc57d577bae817c|musique:e289269150446e6672a9,"{""musique:bf9ffcc57d577bae817c"": 17, ""musique:e289269150446e6672a9"": 17}"
musique,topic_silo,2hop__447914_46366,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,18,3,musique:568f06befef6bee923a2|musique:cf24594c073d7ced1c12,"{""musique:568f06befef6bee923a2"": 3, ""musique:cf24594c073d7ced1c12"": 3}"
musique,topic_silo,3hop1__101723_466282_70752,3,3,1.0,3,0,0,1,1,1.0986122886651097,1,6,1|7|12,musique:59f277b029095e50cbfc|musique:8124e38d8a1e3a78ed55|musique:d38a6469bc2fe5046e26,"{""musique:59f277b029095e50cbfc"": 1, ""musique:8124e38d8a1e3a78ed55"": 7, ""musique:d38a6469bc2fe5046e26"": 12}"
musique,topic_silo,2hop__177112_826724,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,12,7|17,musique:e597e4a2a0979f6cebea|musique:fef3580ebcbcd021c24e,"{""musique:e597e4a2a0979f6cebea"": 7, ""musique:fef3580ebcbcd021c24e"": 17}"
musique,topic_silo,2hop__262844_131909,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,1,7|12,musique:da0a30c7e114051871aa|musique:eb0ace33fa6493fb337b,"{""musique:da0a30c7e114051871aa"": 12, ""musique:eb0ace33fa6493fb337b"": 7}"
musique,topic_silo,2hop__547400_541630,2,2,1.0,1,1,0,0,0,-1.000088900581841e-12,1,7,6,musique:4e509cdec4258c24dd95|musique:d30574c2fed91c42ce6d,"{""musique:4e509cdec4258c24dd95"": 6, ""musique:d30574c2fed91c42ce6d"": 6}"
musique,topic_silo,2hop__400205_81382,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,13,4|13,musique:48badb0041c7dc7f0506|musique:adba4fd6c65bdbdea3a0,"{""musique:48badb0041c7dc7f0506"": 4, ""musique:adba4fd6c65bdbdea3a0"": 13}"
musique,topic_silo,2hop__546416_44537,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,13,11|13,musique:7e6ae5a596b4163008dd|musique:efcbd403a957449de8f2,"{""musique:7e6ae5a596b4163008dd"": 11, ""musique:efcbd403a957449de8f2"": 13}"
musique,topic_silo,2hop__377303_421384,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,1,4|19,musique:20b9386c271aed223eeb|musique:799aba25cfcd82419af5,"{""musique:20b9386c271aed223eeb"": 19, ""musique:799aba25cfcd82419af5"": 4}"
musique,topic_silo,2hop__130400_68437,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,9,9|16,musique:62c13643835cc8070dc3|musique:88c5ee666dd484ffc702,"{""musique:62c13643835cc8070dc3"": 16, ""musique:88c5ee666dd484ffc702"": 9}"
musique,topic_silo,2hop__687848_62671,2,2,1.0,2,0,1,0,1,0.6931471805579453,1,19,9|10,musique:57af8f8986dacbf49386|musique:8b20d9f5679fdbc2a01a,"{""musique:57af8f8986dacbf49386"": 9, ""musique:8b20d9f5679fdbc2a01a"": 10}"
